Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PropertyType,PropertySubtype,ConstructionYear,StateBuilding,KitchenType,FacadeCount,FloorCount,EPCScore,HasTerrace,HasGarden,HasKitchen,Open_fire,SwimmingPool,Furnished,BedroomCount,LivingArea,Terrace_Area,Garden_Area,LandWidth,LandSurface,ScrapedURL,PriceType,TypeSale,LifeAnnuitySale
20240883,Flanders,West Flanders,Brugge,Jabbeke,8490,Kroondreef,399000,HOUSE,HOUSE,2024,,INSTALLED,3,2,,0,0,1,0,0,0,3.0,138,,,0,217,https://www.immoweb.be/en/classified/house/for-sale/jabbeke/8490/20240883,residential_sale,FOR_SALE,0
20240894,Flanders,Limburg,Maaseik,KINROOI,3640,Linssenhof,440000,HOUSE,HOUSE,2024,,INSTALLED,3,,,0,0,1,0,0,0,3.0,168,,,0,296,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20240894,residential_sale,FOR_SALE,0
20240879,Wallonie,Namur,Namur,Namur,5020,Trieu Josse,185000,APARTMENT,GROUND_FLOOR,2019,AS_NEW,USA_INSTALLED,2,2,B,1,1,1,0,0,0,1.0,68,1,1,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/namur/5020/20240879,residential_sale,FOR_SALE,0
20240880,Flanders,West Flanders,Brugge,Lissewege,8380,Scharphoutstraat,294000,HOUSE,HOUSE,1935,AS_NEW,INSTALLED,2,2,C,0,1,1,0,0,0,3.0,126,,100,5,212,https://www.immoweb.be/en/classified/house/for-sale/lissewege/8380/20240880,residential_sale,FOR_SALE,0
20120917,Flanders,East Flanders,Dendermonde,GREMBERGEN,9200,Volkaertwegel,319000,HOUSE,HOUSE,,,INSTALLED,3,,B,0,0,1,0,0,0,2.0,102,,,7,423,https://www.immoweb.be/en/classified/house/for-sale/grembergen/9200/20120917,residential_sale,FOR_SALE,0
20240870,Flanders,Limburg,Hasselt,Hasselt,3500,Paenhuisstraat,250000,HOUSE,HOUSE,1961,,,3,,F,0,0,0,0,0,0,4.0,179,,,0,920,https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/20240870,residential_sale,FOR_SALE,0
20240869,Flanders,West Flanders,Tielt,Tielt,8700,Appelstraat,645000,HOUSE,HOUSE,,,,4,,D,0,0,0,0,0,0,4.0,273,,,0,2582,https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20240869,residential_sale,FOR_SALE,0
20222713,Flanders,Antwerp,Antwerp,SCHILDE,2970,De Rest,640000,HOUSE,HOUSE,1994,GOOD,INSTALLED,4,,C,0,0,1,0,0,0,3.0,241,,,23,750,https://www.immoweb.be/en/classified/house/for-sale/schilde/2970/20222713,residential_sale,FOR_SALE,0
20240873,Wallonie,Hainaut,Mons,Mons,7012,Rue Mac Donald,185000,HOUSE,MANSION,,TO_RENOVATE,NOT_INSTALLED,2,,G,1,1,1,0,0,0,5.0,,1,1,0,580,https://www.immoweb.be/en/classified/mansion/for-sale/mons/7012/20240873,residential_sale,FOR_SALE,0
10689263,Wallonie,Hainaut,Charleroi,Lambusart,6220,Rue du Wainage 79b,380000,HOUSE,HOUSE,2023,,,3,1,A,0,0,0,0,0,0,3.0,200,,,0,0,https://www.immoweb.be/en/classified/house/for-sale/lambusart/6220/10689263,residential_sale,FOR_SALE,0
20240867,Wallonie,Liège,Waremme,LINCENT,4287,Rue Jacques Havée,179000,APARTMENT,APARTMENT,,,INSTALLED,2,2,D,0,0,1,0,0,0,1.0,80,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/lincent/4287/20240867,residential_sale,FOR_SALE,0
20240868,Wallonie,Liège,Waremme,LINCENT,4287,Rue Jacques Havée,270000,APARTMENT,APARTMENT,,,INSTALLED,2,,D,0,0,1,0,0,0,2.0,198,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/lincent/4287/20240868,residential_sale,FOR_SALE,0
20240866,Wallonie,Liège,Waremme,LINCENT,4287,Rue Jacques Havée,179000,APARTMENT,APARTMENT,,,INSTALLED,2,2,B,0,0,1,0,0,0,2.0,75,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/lincent/4287/20240866,residential_sale,FOR_SALE,0
20240862,Flanders,Antwerp,Antwerp,ANTWERPEN,2050,Pieter Doorlantlaan,429000,HOUSE,HOUSE,,JUST_RENOVATED,INSTALLED,3,2,C,1,1,1,0,0,0,3.0,174,25,80,6,0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2050/20240862,residential_sale,FOR_SALE,0
20240860,Flanders,East Flanders,Aalst,Geraardsbergen,9500,Sint-Adriaanstraat,175000,HOUSE,HOUSE,,TO_RESTORE,,,2,C,0,0,0,0,0,0,3.0,100,,,0,60,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20240860,residential_sale,FOR_SALE,0
20233675,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,550000,APARTMENT,APARTMENT,1955,AS_NEW,HYPER_EQUIPPED,2,8,D,1,0,1,0,0,0,2.0,137,2,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20233675,residential_sale,FOR_SALE,0
20233665,Brussels,Brussels,Brussels,WATERMAEL-BOITSFORT,1170,Drève de la Brise,400000,APARTMENT,APARTMENT,,TO_BE_DONE_UP,INSTALLED,2,3,G,1,0,1,0,0,0,2.0,85,2,,,,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20233665,residential_sale,FOR_SALE,0
20233668,Brussels,Brussels,Brussels,Sint-Lambrechts-Woluwe,1200,Calabriëlaan,350000,APARTMENT,APARTMENT,2010,,INSTALLED,4,4,C,1,0,1,0,0,0,2.0,90,15,,,,https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/20233668,residential_sale,FOR_SALE,0
20240856,Wallonie,Walloon Brabant,Nivelles,GREZ-DOICEAU,1390,Avenue du Roi Albert 1er,379000,HOUSE,HOUSE,2020,,USA_HYPER_EQUIPPED,2,,A,1,0,1,0,0,0,2.0,107,14,,0,0,https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/20240856,residential_sale,FOR_SALE,0
20240861,Flanders,Antwerp,Antwerp,ANTWERPEN,2050,Pieter Doorlantlaan,429000,HOUSE,TOWN_HOUSE,,JUST_RENOVATED,INSTALLED,3,2,C,1,1,1,0,0,0,3.0,174,25,80,6,0,https://www.immoweb.be/en/classified/town-house/for-sale/antwerpen/2050/20240861,residential_sale,FOR_SALE,0
20233653,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Emmanuel Mertensstraat,785000,HOUSE,HOUSE,,TO_RENOVATE,INSTALLED,2,,G,0,1,1,0,0,0,5.0,225,,200,6,230,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20233653,residential_sale,FOR_SALE,0
20233643,Brussels,Brussels,Brussels,Schaerbeek,1030,Avenue Ernest Cambier,435000,APARTMENT,TRIPLEX,1925,TO_RENOVATE,,2,2,F,1,1,0,0,0,0,4.0,145,3,8,,,https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/20233643,residential_sale,FOR_SALE,0
20233638,Brussels,Brussels,Brussels,Schaerbeek,1030,,350000,APARTMENT,GROUND_FLOOR,2002,GOOD,HYPER_EQUIPPED,2,5,E,1,0,1,0,0,0,3.0,139,10,,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/schaerbeek/1030/20233638,residential_sale,FOR_SALE,0
20240858,Flanders,East Flanders,Aalst,Geraardsbergen,9500,Sint-Adriaanstraat,175000,HOUSE,HOUSE,,TO_RESTORE,,,2,C,0,0,0,0,0,0,3.0,100,,,0,60,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20240858,residential_sale,FOR_SALE,0
20233641,Brussels,Brussels,Brussels,Ganshoren,1083,Rue François Beeckmans,265000,APARTMENT,APARTMENT,1980,GOOD,,2,2,E,1,0,0,0,0,0,2.0,79,3,,,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20233641,residential_sale,FOR_SALE,0
20233612,Brussels,Brussels,Brussels,WATERMAEL-BOITSFORT,1170,Drève de la Brise,400000,APARTMENT,APARTMENT,,TO_BE_DONE_UP,INSTALLED,2,3,G,1,0,1,0,0,0,2.0,85,2,,,,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20233612,residential_sale,FOR_SALE,0
20233591,Brussels,Brussels,Brussels,Berchem-Sainte-Agathe,1082,Rue du Bon Pasteur,275000,APARTMENT,APARTMENT,2022,AS_NEW,HYPER_EQUIPPED,2,,,1,0,1,0,0,0,2.0,77,23,,,,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20233591,residential_sale,FOR_SALE,0
20233637,Brussels,Brussels,Brussels,Saint-Josse-ten-Noode,1210,,350000,APARTMENT,GROUND_FLOOR,2002,GOOD,HYPER_EQUIPPED,2,5,E,1,0,1,0,0,0,3.0,139,10,,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/saint-josse-ten-noode/1210/20233637,residential_sale,FOR_SALE,0
20233648,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Avenue du Prince Héritier,945000,HOUSE,HOUSE,1925,GOOD,HYPER_EQUIPPED,2,3,E,1,1,1,0,0,0,5.0,370,20,110,0,225,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20233648,residential_sale,FOR_SALE,0
20233642,Brussels,Brussels,Brussels,Schaerbeek,1030,Avenue Ernest Cambier,435000,HOUSE,HOUSE,1925,TO_RENOVATE,INSTALLED,2,2,F,1,1,1,0,0,0,4.0,145,3,8,5,95,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20233642,residential_sale,FOR_SALE,0
20233589,Brussels,Brussels,Brussels,LAEKEN (BRU.),1020,Avenue de Meysse,990000,HOUSE,VILLA,1946,GOOD,HYPER_EQUIPPED,4,1,F,0,0,1,0,0,0,4.0,470,,,20,1165,https://www.immoweb.be/en/classified/villa/for-sale/laeken-bru/1020/20233589,residential_sale,FOR_SALE,0
20233623,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,,245000,APARTMENT,APARTMENT,,GOOD,SEMI_EQUIPPED,2,5,F,1,0,1,0,0,0,2.0,105,4,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20233623,residential_sale,FOR_SALE,0
20233594,Brussels,Brussels,Brussels,Brussel,1000,Boulevard D'anvers - Antwerpselaan,169000,APARTMENT,FLAT_STUDIO,2024,AS_NEW,INSTALLED,2,6,A+,0,0,1,0,0,0,0.0,30,,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20233594,residential_sale,FOR_SALE,0
20233587,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Boulevard Louis Mettewie,399000,APARTMENT,DUPLEX,1969,AS_NEW,HYPER_EQUIPPED,2,27,D,1,0,1,0,0,0,4.0,170,12,,,,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/20233587,residential_sale,FOR_SALE,0
20233551,Brussels,Brussels,Brussels,Laeken,1020,,285000,APARTMENT,APARTMENT,1964,AS_NEW,HYPER_EQUIPPED,2,18,D,1,0,1,0,0,0,3.0,102,25,,,,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20233551,residential_sale,FOR_SALE,0
20233596,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,,245000,APARTMENT,APARTMENT,1970,GOOD,INSTALLED,2,12,C,1,0,1,0,0,0,3.0,110,10,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20233596,residential_sale,FOR_SALE,0
20233552,Brussels,Brussels,Brussels,Brussels,1000,Avenue Swartenbrouck,895000,HOUSE,VILLA,1974,TO_BE_DONE_UP,HYPER_EQUIPPED,4,1,E,0,1,1,0,0,0,5.0,350,,300,0,734,https://www.immoweb.be/en/classified/villa/for-sale/brussels/1000/20233552,residential_sale,FOR_SALE,0
20233588,Brussels,Brussels,Brussels,Jette,1090,Avenue Swartenbrouck,895000,HOUSE,VILLA,,TO_BE_DONE_UP,,4,1,E,0,1,0,0,0,0,5.0,350,,300,0,734,https://www.immoweb.be/en/classified/villa/for-sale/jette/1090/20233588,residential_sale,FOR_SALE,0
20233556,Brussels,Brussels,Brussels,Anderlecht,1070,,875000,HOUSE,VILLA,1974,GOOD,INSTALLED,3,2,F,1,1,1,0,0,0,6.0,411,53,400,9,700,https://www.immoweb.be/en/classified/villa/for-sale/anderlecht/1070/20233556,residential_sale,FOR_SALE,0
20233536,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Rue du Potaerdenberg,365000,HOUSE,HOUSE,,TO_RENOVATE,SEMI_EQUIPPED,2,2,G,0,0,1,0,0,0,4.0,201,,,7,185,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/20233536,residential_sale,FOR_SALE,0
20233538,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Rue de Liverpool,300000,APARTMENT,APARTMENT,,GOOD,HYPER_EQUIPPED,2,2,E,1,0,1,0,0,0,2.0,85,25,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20233538,residential_sale,FOR_SALE,0
20233532,Brussels,Brussels,Brussels,Berchem-Sainte-Agathe,1082,Rue du Bon Pasteur,330000,APARTMENT,APARTMENT,2022,AS_NEW,HYPER_EQUIPPED,2,,,1,0,1,0,0,0,2.0,90,36,,,,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20233532,residential_sale,FOR_SALE,0
20243201,Flanders,East Flanders,Gent,Gent,9000,Sint-Michielsstraat,365000,APARTMENT,SERVICE_FLAT,2017,AS_NEW,HYPER_EQUIPPED,2,5,A,1,0,1,0,0,0,2.0,,12,,,,https://www.immoweb.be/en/classified/service-flat/for-sale/gent/9000/20243201,residential_sale,FOR_SALE,0
20243184,Flanders,East Flanders,Sint-Niklaas,Lokeren,9160,Schoolstraat,625000,HOUSE,MANSION,,,INSTALLED,2,,D,0,1,1,0,0,0,3.0,329,,167,0,330,https://www.immoweb.be/en/classified/mansion/for-sale/lokeren/9160/20243184,residential_sale,FOR_SALE,0
20243189,Flanders,Flemish Brabant,Halle-Vilvoorde,Vilvoorde,1800,Jean Baptiste Nowélei,279000,APARTMENT,APARTMENT,1958,,HYPER_EQUIPPED,2,,C,0,0,1,0,0,0,3.0,100,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20243189,residential_sale,FOR_SALE,0
20243190,Flanders,West Flanders,Tielt,Tielt,8700,Bruggestraat,255000,HOUSE,HOUSE,1918,,,2,,E,0,0,0,0,0,0,4.0,244,,,10,436,https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20243190,residential_sale,FOR_SALE,0
20243147,Flanders,East Flanders,Gent,Gent,9000,Raymonde De Larochelaan,390000,APARTMENT,APARTMENT,2026,AS_NEW,HYPER_EQUIPPED,2,3,,1,0,1,0,0,0,3.0,96,29,,,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20243147,residential_sale,FOR_SALE,0
20243167,Flanders,East Flanders,Gent,Gent,9000,Raymonde De Larochelaan,280000,APARTMENT,GROUND_FLOOR,2026,AS_NEW,HYPER_EQUIPPED,2,3,,1,0,1,0,0,0,2.0,76,12,,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/20243167,residential_sale,FOR_SALE,0
20243139,Flanders,West Flanders,Brugge,Knokke,8300,Charles De Costerlaan,2495000,HOUSE,VILLA,,AS_NEW,,4,2,A,1,0,0,0,0,0,4.0,,30,,21,358,https://www.immoweb.be/en/classified/villa/for-sale/knokke/8300/20243139,residential_sale,FOR_SALE,0
20243141,Flanders,East Flanders,Gent,Gent,9000,Raymonde De Larochelaan,260000,APARTMENT,GROUND_FLOOR,2026,AS_NEW,HYPER_EQUIPPED,2,3,,1,0,1,0,0,0,1.0,76,12,,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/20243141,residential_sale,FOR_SALE,0
20243136,Flanders,West Flanders,Brugge,Knokke-Heist,8300,Duinenwater,625000,APARTMENT,APARTMENT,2018,GOOD,,,4,A,0,0,0,0,0,0,2.0,88,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20243136,residential_sale,FOR_SALE,0
20243138,Flanders,East Flanders,Eeklo,Maldegem,9991,Molenstraat,395000,HOUSE,HOUSE,1964,GOOD,,4,,B,0,0,0,0,0,0,3.0,183,,,0,1878,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9991/20243138,residential_sale,FOR_SALE,0
20243137,Flanders,West Flanders,Brugge,Knokke-Heist,8300,Apollo XI-Laan,1195000,HOUSE,HOUSE,,,,4,,B,0,0,0,0,0,0,3.0,170,,,0,0,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20243137,residential_sale,FOR_SALE,0
20193222,Brussels,Brussels,Brussels,KOEKELBERG,1081,Avenue de la Basilique,199000,APARTMENT,APARTMENT,1964,TO_RENOVATE,INSTALLED,2,9,G,0,0,1,0,0,0,2.0,100,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20193222,residential_sale,FOR_SALE,0
20193169,Brussels,Brussels,Brussels,UCCLE,1180,,1450000,HOUSE,HOUSE,1935,TO_BE_DONE_UP,,,,D,1,1,0,0,0,0,6.0,253,25,100,6,216,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20193169,residential_sale,FOR_SALE,0
20193067,Brussels,Brussels,Brussels,Bruxelles,1000,Rue Philippe Le Bon - Filips De Goedestraat,645000,APARTMENT,DUPLEX,,GOOD,HYPER_EQUIPPED,2,,E,1,1,1,0,0,0,2.0,138,10,90,,,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/20193067,residential_sale,FOR_SALE,0
20193032,Brussels,Brussels,Brussels,Uccle,1180,Chaussée de Waterloo,795000,APARTMENT,TRIPLEX,1935,AS_NEW,INSTALLED,4,3,C,1,0,1,0,0,0,3.0,220,20,,,,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/20193032,residential_sale,FOR_SALE,0
20192978,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,750000,APARTMENT,APARTMENT,1968,TO_BE_DONE_UP,HYPER_EQUIPPED,3,4,D,1,0,1,0,0,0,4.0,223,24,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192978,residential_sale,FOR_SALE,0
20192965,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Clos du Mouron,695000,HOUSE,HOUSE,1967,AS_NEW,HYPER_EQUIPPED,3,2,G,1,1,1,0,0,0,4.0,221,10,50,0,215,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20192965,residential_sale,FOR_SALE,0
20192930,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Drève de Nivelles,215000,APARTMENT,APARTMENT,1962,TO_RENOVATE,,2,9,C,1,0,0,0,0,0,2.0,78,13,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192930,residential_sale,FOR_SALE,0
20192948,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Rue des Floralies,295000,APARTMENT,APARTMENT,1988,TO_BE_DONE_UP,,2,9,C,1,0,0,0,0,0,2.0,81,13,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20192948,residential_sale,FOR_SALE,0
20047751,Brussels,Brussels,Brussels,Bruxelles,1000,Rue De L'étuve - Stoofstraat,420000,APARTMENT,APARTMENT,,,INSTALLED,2,,G,0,0,1,0,0,0,2.0,88,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20047751,residential_sale,FOR_SALE,0
20192963,Brussels,Brussels,Brussels,Forest,1190,Rue André Baillon,200000,APARTMENT,APARTMENT,,TO_RENOVATE,INSTALLED,2,3,D,0,0,1,0,0,0,1.0,60,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20192963,residential_sale,FOR_SALE,0
20192919,Brussels,Brussels,Brussels,Anderlecht,1070,Avenue des Missionnaires,240000,APARTMENT,APARTMENT,1970,TO_RENOVATE,INSTALLED,3,8,D,1,0,1,0,0,0,3.0,94,25,,,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20192919,residential_sale,FOR_SALE,0
20192882,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Val des Seigneurs,395000,APARTMENT,APARTMENT,1962,AS_NEW,HYPER_EQUIPPED,,4,E,1,0,1,0,0,0,2.0,85,4,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192882,residential_sale,FOR_SALE,0
20192884,Brussels,Brussels,Brussels,Schaerbeek,1030,,260000,APARTMENT,APARTMENT,,,,2,,D,1,0,0,0,0,0,2.0,80,1,,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20192884,residential_sale,FOR_SALE,0
10547989,Brussels,Brussels,Brussels,Anderlecht,1070,Rue Bara,3800000,HOUSE,MIXED_USE_BUILDING,,AS_NEW,INSTALLED,2,,,0,0,1,0,0,0,18.0,,,,0,4,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/10547989,residential_sale,FOR_SALE,0
20192858,Brussels,Brussels,Brussels,Ixelles,1050,Rue Américaine,485000,APARTMENT,APARTMENT,,AS_NEW,SEMI_EQUIPPED,2,4,B,1,0,1,0,0,0,1.0,77,6,,,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20192858,residential_sale,FOR_SALE,0
20192866,Brussels,Brussels,Brussels,Bruxelles,1000,Coudenberg,335000,APARTMENT,APARTMENT,,AS_NEW,HYPER_EQUIPPED,2,5,E,0,0,1,0,0,0,1.0,58,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20192866,residential_sale,FOR_SALE,0
20192851,Brussels,Brussels,Brussels,Etterbeek,1040,Avenue Edouard Lacomblé,250000,APARTMENT,APARTMENT,1953,GOOD,NOT_INSTALLED,2,3,G,1,0,1,0,0,0,1.0,60,30,,,,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20192851,residential_sale,FOR_SALE,0
20192870,Brussels,Brussels,Brussels,Berchem-Sainte-Agathe,1082,Avenue Jacques Dormont,545000,APARTMENT,DUPLEX,2013,AS_NEW,HYPER_EQUIPPED,2,4,C,1,0,1,0,0,0,4.0,155,50,,,,https://www.immoweb.be/en/classified/duplex/for-sale/berchem-sainte-agathe/1082/20192870,residential_sale,FOR_SALE,0
20192868,Brussels,Brussels,Brussels,Bruxelles,1000,Coudenberg,325000,APARTMENT,APARTMENT,,AS_NEW,HYPER_EQUIPPED,2,5,D,0,0,1,0,0,0,1.0,53,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20192868,residential_sale,FOR_SALE,0
20192839,Brussels,Brussels,Brussels,Forest,1190,Avenue De Monte Carlo - Monte-Carlolaan,210000,APARTMENT,APARTMENT,1972,,USA_INSTALLED,4,13,C,1,0,1,0,0,0,2.0,77,15,,,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20192839,residential_sale,FOR_SALE,0
20192854,Brussels,Brussels,Brussels,Bruxelles,1000,Quai du Commerce,399000,APARTMENT,DUPLEX,1925,GOOD,SEMI_EQUIPPED,2,5,G,1,0,1,0,0,0,4.0,255,3,,,,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/20192854,residential_sale,FOR_SALE,0
20192706,Brussels,Brussels,Brussels,Schaerbeek,1030,Avenue Jean Jaurès,210000,APARTMENT,APARTMENT,1935,TO_RENOVATE,NOT_INSTALLED,2,3,G,0,0,1,0,0,0,1.0,84,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20192706,residential_sale,FOR_SALE,0
20192814,Brussels,Brussels,Brussels,Auderghem,1160,,459000,HOUSE,HOUSE,1952,TO_RENOVATE,HYPER_EQUIPPED,2,3,F,1,1,1,0,0,0,3.0,138,15,35,0,0,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20192814,residential_sale,FOR_SALE,0
20192806,Brussels,Brussels,Brussels,Uccle,1180,,1190000,HOUSE,HOUSE,1928,TO_RENOVATE,HYPER_EQUIPPED,4,2,G,1,1,1,0,0,0,6.0,250,31,420,0,700,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20192806,residential_sale,FOR_SALE,0
20192835,Brussels,Brussels,Brussels,Forest,1190,,640000,HOUSE,APARTMENT_BLOCK,1930,GOOD,INSTALLED,2,3,,1,1,1,0,0,0,5.0,377,17,86,0,188,https://www.immoweb.be/en/classified/apartment-block/for-sale/forest/1190/20192835,residential_sale,FOR_SALE,0
20192828,Brussels,Brussels,Brussels,Berchem-Sainte-Agathe,1082,Rue du Bon Pasteur,330000,APARTMENT,APARTMENT,2022,AS_NEW,HYPER_EQUIPPED,2,4,,1,0,1,0,0,0,2.0,90,27,,,,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20192828,residential_sale,FOR_SALE,0
20098531,Wallonie,Luxembourg,Neufchâteau,Saint-Hubert,6870,Rue De La Victoire,199000,HOUSE,HOUSE,,TO_BE_DONE_UP,SEMI_EQUIPPED,4,4,G,1,1,1,0,0,0,3.0,,9,1,20,626,https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20098531,residential_sale,FOR_SALE,0
20192704,Brussels,Brussels,Brussels,Forest,1190,Rue Pieter,199000,APARTMENT,APARTMENT,,TO_BE_DONE_UP,INSTALLED,2,4,D,0,0,1,0,0,0,1.0,54,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20192704,residential_sale,FOR_SALE,0
