Property ID,Locality,PostalCode,Price,PropertyType,PropertySubtype,TypeSale,BedroomCount,LivingArea,Kitchen,Furnished,Open_fire,Terrace_Area,Garden_Area,FacadeCount,SwimmingPool,StateBuilding,LifeAnnuitySale,RoomCount,ToiletCount,BathroomCount,ShowerCount,ScrapedURL
20217389,Forest,1190,330000.0,APARTMENT,APARTMENT,FOR_SALE,3,,0,0,0,,,,0,AS_NEW,0,5.0,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20217389
20217386,Bruxelles,1020,169000.0,APARTMENT,APARTMENT,FOR_SALE,1,66.0,1,0,0,2.0,,,0,TO_BE_DONE_UP,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20217386
20217352,Uccle,1180,349000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,2,90.0,1,0,0,11.0,36.0,3.0,0,TO_BE_DONE_UP,0,9.0,1.0,1.0,1.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20217352
20217157,Berchem-Sainte-Agathe,1082,499000.0,HOUSE,TOWN_HOUSE,FOR_SALE,4,193.0,1,0,0,32.0,,2.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/town-house/for-sale/berchem-sainte-agathe/1082/20217157
20217002,SCHAERBEEK,1030,295000.0,APARTMENT,TRIPLEX,FOR_SALE,5,240.0,1,0,0,,,2.0,0,TO_RENOVATE,0,,2.0,2.0,0.0,https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/20217002
20216904,Schaarbeek,1030,689000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,4,350.0,1,0,0,,,2.0,0,AS_NEW,0,,4.0,1.0,1.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/schaarbeek/1030/20216904
20216852,Molenbeek-Saint-Jean,1080,289000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,3,90.0,1,0,0,9.0,,2.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/molenbeek-saint-jean/1080/20216852
20216844,Anderlecht,1070,699000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,7,215.0,0,0,0,,,3.0,0,TO_RENOVATE,0,,11.0,7.0,2.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/20216844
20216823,Forest,1190,345000.0,APARTMENT,APARTMENT,FOR_SALE,1,76.0,1,0,0,29.0,,4.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20216823
20241569,Vilvoorde,1800,270000.0,HOUSE,HOUSE,FOR_SALE,2,83.0,0,0,0,,,2.0,0,GOOD,0,1.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20241569
20241565,ANDERLECHT,1070,225000.0,APARTMENT,APARTMENT,FOR_SALE,1,52.0,1,0,0,,,,0,AS_NEW,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20241565
20241564,BALEN,2490,365000.0,HOUSE,HOUSE,FOR_SALE,3,130.0,1,0,0,,,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/balen/2490/20241564
20241551,Assesse,5330,890000.0,HOUSE,EXCEPTIONAL_PROPERTY,FOR_SALE,3,445.0,0,0,0,,,4.0,0,,0,,,3.0,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/assesse/5330/20241551
20167548,Amel,4770,255000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,7,927.0,1,0,0,15.0,,4.0,0,TO_RENOVATE,0,,5.0,3.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/amel/4770/20167548
20241550,Hasselt,3500,415000.0,HOUSE,HOUSE,FOR_SALE,3,178.0,1,0,0,,,4.0,0,JUST_RENOVATED,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/20241550
20241549,Sint-Denijs-Westrem,9051,549000.0,HOUSE,VILLA,FOR_SALE,6,330.0,0,0,0,,,,0,TO_BE_DONE_UP,0,14.0,2.0,2.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/sint-denijs-westrem/9051/20241549
20241548,Meulebeke,8760,330000.0,HOUSE,HOUSE,FOR_SALE,3,174.0,1,0,0,,,,0,JUST_RENOVATED,0,15.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20241548
20241547,Charleroi,6040,280000.0,HOUSE,HOUSE,FOR_SALE,4,167.0,1,0,0,,,2.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/charleroi/6040/20241547
20241544,Harelbeke,8530,259000.0,APARTMENT,APARTMENT,FOR_SALE,2,95.0,1,0,0,30.0,,,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/20241544
20241542,Rijkevorsel,2310,435000.0,HOUSE,HOUSE,FOR_SALE,3,158.0,1,0,0,,,3.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20241542
20241543,Rijkevorsel,2310,429000.0,HOUSE,HOUSE,FOR_SALE,3,158.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20241543
20241541,Rijkevorsel,2310,385000.0,APARTMENT,APARTMENT,FOR_SALE,3,106.0,1,0,0,11.0,,2.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/20241541
20241539,Rijkevorsel,2310,299000.0,APARTMENT,APARTMENT,FOR_SALE,1,77.0,1,0,0,36.0,,,0,,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/20241539
20241538,Rijkevorsel,2310,567000.0,HOUSE,HOUSE,FOR_SALE,4,229.0,1,0,0,36.0,,2.0,0,AS_NEW,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20241538
20241537,Koekelare,8680,149000.0,HOUSE,HOUSE,FOR_SALE,3,,1,0,1,,,,0,TO_BE_DONE_UP,0,,2.0,,,https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/20241537
20241534,Geraardsbergen,9500,267000.0,HOUSE,HOUSE,FOR_SALE,4,156.0,0,0,0,,,,0,TO_RENOVATE,0,18.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20241534
20241530,Woluwe-Saint-Lambert,1200,220000.0,APARTMENT,SERVICE_FLAT,FOR_SALE,1,55.0,1,0,0,8.0,,,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/service-flat/for-sale/woluwe-saint-lambert/1200/20241530
20241527,Plombières Gemmenich,4851,387600.0,HOUSE,HOUSE,FOR_SALE,4,179.0,1,0,0,,,4.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/plombi%C3%A8res%20gemmenich/4851/20241527
20128123,Herstal,4040,175000.0,HOUSE,HOUSE,FOR_SALE,3,90.0,1,0,0,40.0,170.0,3.0,0,JUST_RENOVATED,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20128123
20196243,Bornem,2880,199000.0,APARTMENT,APARTMENT,FOR_SALE,2,94.0,0,0,0,12.0,,,0,GOOD,0,1.0,1.0,0.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/20196243
20241524,Oud-Turnhout,2360,399000.0,HOUSE,HOUSE,FOR_SALE,4,160.0,1,0,0,35.0,,3.0,0,GOOD,0,,3.0,2.0,2.0,https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20241524
20167074,Maldegem,9990,309000.0,HOUSE,HOUSE,FOR_SALE,4,147.0,1,0,0,,,3.0,0,,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20167074
20151255,Liège,4020,250000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,6,198.0,1,0,0,,,3.0,0,GOOD,0,,4.0,4.0,4.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/li%C3%A8ge/4020/20151255
20241517,Zwijndrecht,2070,379000.0,APARTMENT,DUPLEX,FOR_SALE,2,122.0,1,0,0,22.0,,3.0,0,AS_NEW,0,,1.0,2.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/zwijndrecht/2070/20241517
20241516,Zwijndrecht,2070,369000.0,APARTMENT,DUPLEX,FOR_SALE,2,114.0,1,0,0,16.0,,2.0,0,AS_NEW,0,,2.0,1.0,6.0,https://www.immoweb.be/en/classified/duplex/for-sale/zwijndrecht/2070/20241516
20202046,Ixelles,1050,650000.0,APARTMENT,APARTMENT,FOR_SALE,4,180.0,1,0,1,16.0,,,0,GOOD,0,,,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20202046
20202031,Molenbeek-Saint-Jean,1080,520000.0,APARTMENT,APARTMENT,FOR_SALE,4,190.0,1,0,0,,,2.0,0,,0,,2.0,,2.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20202031
20202030,Woluwe-Saint-Lambert,1200,285000.0,APARTMENT,APARTMENT,FOR_SALE,1,,1,1,0,20.0,80.0,2.0,0,,0,4.0,1.0,,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20202030
10556343,Etterbeek,1040,3100000.0,HOUSE,MANSION,FOR_SALE,5,850.0,1,0,1,20.0,1.0,2.0,0,AS_NEW,0,,6.0,5.0,,https://www.immoweb.be/en/classified/mansion/for-sale/etterbeek/1040/10556343
20201897,Schaerbeek,1030,270000.0,APARTMENT,APARTMENT,FOR_SALE,2,85.0,0,0,0,,,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20201897
20201896,Schaerbeek,1030,270000.0,APARTMENT,APARTMENT,FOR_SALE,2,85.0,0,0,0,,,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20201896
20201834,Uccle,1180,775000.0,HOUSE,HOUSE,FOR_SALE,3,186.0,1,0,0,,70.0,2.0,0,AS_NEW,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20201834
20201731,MOLENBEEK-SAINT-JEAN,1080,269000.0,APARTMENT,APARTMENT,FOR_SALE,3,,0,0,0,20.0,,3.0,0,TO_BE_DONE_UP,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20201731
20139798,Jette,1090,250000.0,APARTMENT,APARTMENT,FOR_SALE,1,65.0,1,0,0,,,2.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20139798
20139799,Jette,1090,290000.0,APARTMENT,APARTMENT,FOR_SALE,1,72.0,1,0,0,,,2.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20139799
20064717,Jette,1090,340000.0,APARTMENT,APARTMENT,FOR_SALE,2,101.0,1,0,0,13.0,,2.0,0,AS_NEW,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20064717
20064677,Jette,1090,395000.0,APARTMENT,APARTMENT,FOR_SALE,3,126.0,1,0,0,13.0,,2.0,0,AS_NEW,0,,1.0,2.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20064677
20201694,Etterbeek,1040,510000.0,APARTMENT,APARTMENT,FOR_SALE,3,126.0,1,0,0,8.0,,2.0,0,AS_NEW,0,,2.0,2.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20201694
20201692,Forest,1190,425000.0,APARTMENT,APARTMENT,FOR_SALE,2,80.0,1,0,0,,,,0,JUST_RENOVATED,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20201692
20201682,Ixelles,1050,425000.0,APARTMENT,APARTMENT,FOR_SALE,2,80.0,1,0,0,,,,0,JUST_RENOVATED,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20201682
11480487,Laeken,1020,275000.0,APARTMENT,LOFT,FOR_SALE,1,119.0,1,0,0,20.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/loft/for-sale/laeken/1020/11480487
20136576,Schaerbeek,1030,349000.0,APARTMENT,APARTMENT,FOR_SALE,2,92.0,1,0,0,6.0,,3.0,0,GOOD,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20136576
20201545,Saint-Gilles,1060,835000.0,HOUSE,HOUSE,FOR_SALE,4,255.0,1,0,0,20.0,,3.0,0,GOOD,0,,4.0,3.0,,https://www.immoweb.be/en/classified/house/for-sale/saint-gilles/1060/20201545
20201536,Elsene,1050,2590000.0,HOUSE,MANSION,FOR_SALE,5,700.0,1,0,0,,,2.0,0,GOOD,0,,5.0,5.0,,https://www.immoweb.be/en/classified/mansion/for-sale/elsene/1050/20201536
20201392,Evere,1140,315000.0,APARTMENT,APARTMENT,FOR_SALE,2,100.0,1,0,0,5.0,,,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20201392
20201380,Saint-Gilles,1060,149000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,35.0,1,0,0,,,2.0,0,TO_RENOVATE,0,,1.0,1.0,,https://www.immoweb.be/en/classified/flat-studio/for-sale/saint-gilles/1060/20201380
20201329,MOLENBEEK-SAINT-JEAN,1080,315000.0,APARTMENT,APARTMENT,FOR_SALE,3,162.0,1,0,0,,,,0,,0,3.0,2.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20201329
20201304,Forest,1190,275000.0,APARTMENT,APARTMENT,FOR_SALE,2,95.0,1,0,0,3.0,,3.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20201304
20240090,Schoten,2900,875000.0,HOUSE,VILLA,FOR_SALE,4,300.0,1,0,0,,,,0,GOOD,0,21.0,3.0,2.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/schoten/2900/20240090
20240088,Willebroek,2830,369000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,3,148.0,1,0,0,,,,0,GOOD,0,11.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/willebroek/2830/20240088
20240087,Lievegem,9930,449000.0,HOUSE,HOUSE,FOR_SALE,3,212.0,1,0,0,,,,0,GOOD,0,14.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/lievegem/9930/20240087
20240086,Lievegem,9930,449000.0,HOUSE,BUNGALOW,FOR_SALE,3,212.0,1,0,0,,,,0,GOOD,0,14.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/bungalow/for-sale/lievegem/9930/20240086
20240085,Waarschoot,9950,309000.0,APARTMENT,APARTMENT,FOR_SALE,1,72.0,1,0,0,22.0,,,0,AS_NEW,0,8.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/waarschoot/9950/20240085
20240082,Marcinelle,6001,100000.0,APARTMENT,APARTMENT,FOR_SALE,2,80.0,0,0,0,,,,0,JUST_RENOVATED,0,7.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/marcinelle/6001/20240082
11206719,Nieuwpoort,8620,195000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,1,40.0,1,1,0,1.0,,,0,GOOD,0,1.0,,1.0,,https://www.immoweb.be/en/classified/flat-studio/for-sale/nieuwpoort/8620/11206719
20038586,Kats,4485 PK,2250000.0,HOUSE,COUNTRY_COTTAGE,FOR_SALE,5,645.0,1,0,0,1.0,1.0,5.0,0,AS_NEW,0,,,3.0,,https://www.immoweb.be/en/classified/country-cottage/for-sale/kats/4485%20PK/20038586
20162298,Oostende,8400,125000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,36.0,1,0,0,,,4.0,0,GOOD,0,1.0,,1.0,,https://www.immoweb.be/en/classified/flat-studio/for-sale/oostende/8400/20162298
20240075,Laakdal,2430,281000.0,APARTMENT,PENTHOUSE,FOR_SALE,2,80.0,1,0,0,10.0,,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/penthouse/for-sale/laakdal/2430/20240075
20240065,Koksijde,8670,225000.0,APARTMENT,APARTMENT,FOR_SALE,2,63.0,1,1,0,,,,0,GOOD,0,8.0,1.0,0.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/20240065
20240055,Brakel,9660,160000.0,HOUSE,HOUSE,FOR_SALE,3,138.0,0,0,0,,,,0,TO_RENOVATE,0,14.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20240055
20240056,Geraardsbergen,9500,265000.0,HOUSE,HOUSE,FOR_SALE,3,166.0,1,0,0,,,,0,GOOD,0,15.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20240056
20232394,Ixelles,1050,275000.0,APARTMENT,APARTMENT,FOR_SALE,1,50.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20232394
20232388,Ixelles,1050,299000.0,APARTMENT,APARTMENT,FOR_SALE,1,63.0,1,0,0,2.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20232388
20232376,Saint-Josse-ten-Noode,1210,145000.0,APARTMENT,APARTMENT,FOR_SALE,1,50.0,1,0,0,,,,0,TO_RENOVATE,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20232376
20232375,Saint-Josse-ten-Noode,1210,160000.0,APARTMENT,APARTMENT,FOR_SALE,1,59.0,1,0,0,2.0,,,0,TO_RENOVATE,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20232375
20232374,Saint-Josse-ten-Noode,1210,179000.0,APARTMENT,APARTMENT,FOR_SALE,1,62.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20232374
20232361,Uccle,1050,2800000.0,HOUSE,EXCEPTIONAL_PROPERTY,FOR_SALE,4,500.0,1,0,0,85.0,231.0,3.0,0,AS_NEW,0,,,4.0,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/uccle/1050/20232361
10804023,Etterbeek,1040,525000.0,HOUSE,HOUSE,FOR_SALE,5,270.0,1,0,0,10.0,,2.0,0,TO_BE_DONE_UP,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10804023
20232353,Etterbeek,1040,1150000.0,APARTMENT,DUPLEX,FOR_SALE,3,198.0,1,0,0,42.0,,2.0,0,AS_NEW,0,,3.0,3.0,3.0,https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/20232353
20232352,Etterbeek,1040,875000.0,APARTMENT,DUPLEX,FOR_SALE,2,187.0,1,0,0,25.0,,2.0,0,AS_NEW,0,,3.0,2.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/20232352
20232335,Schaerbeek,1030,179000.0,APARTMENT,DUPLEX,FOR_SALE,2,125.0,1,0,0,,,3.0,0,TO_RENOVATE,0,,1.0,1.0,,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20232335
20232267,Ixelles,1050,429000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,7,190.0,1,0,0,,,2.0,0,,0,,,,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ixelles/1050/20232267
20232266,Ixelles,1050,429000.0,HOUSE,HOUSE,FOR_SALE,7,190.0,1,0,0,,,2.0,0,,0,,,,,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20232266
20232265,Ixelles,1050,419000.0,APARTMENT,APARTMENT,FOR_SALE,3,104.0,1,0,0,,,1.0,0,,0,,2.0,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20232265
20232263,Jette,1090,229000.0,APARTMENT,APARTMENT,FOR_SALE,2,88.0,1,0,0,6.0,,,0,,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20232263
20232260,Molenbeek-Saint-Jean,1080,339000.0,APARTMENT,PENTHOUSE,FOR_SALE,3,140.0,1,0,0,45.0,,2.0,0,,0,,,2.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/molenbeek-saint-jean/1080/20232260
20232234,Ixelles,1050,1495000.0,APARTMENT,APARTMENT,FOR_SALE,5,320.0,1,0,0,12.0,,2.0,0,AS_NEW,0,,3.0,4.0,4.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20232234
20232209,Woluwe-Saint-Pierre,1150,260000.0,APARTMENT,APARTMENT,FOR_SALE,1,62.0,1,0,0,6.0,,,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20232209
20232196,Forest,1190,199000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,1,60.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/forest/1190/20232196
20232191,Ixelles,1050,145000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,1,17.0,1,1,0,,,2.0,0,AS_NEW,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20232191
20232082,Bruxelles,1000,379000.0,APARTMENT,APARTMENT,FOR_SALE,2,105.0,1,1,0,,,,0,AS_NEW,0,2.0,0.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20232082
20232080,Schaerbeek,1030,1590000.0,HOUSE,HOUSE,FOR_SALE,4,375.0,1,0,0,40.0,650.0,4.0,0,JUST_RENOVATED,0,,4.0,3.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20232080
20232079,Schaerbeek,1030,1590000.0,APARTMENT,DUPLEX,FOR_SALE,4,375.0,1,0,0,40.0,650.0,4.0,0,JUST_RENOVATED,0,,4.0,3.0,0.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20232079
20232038,MOLENBEEK-SAINT-JEAN,1080,275000.0,APARTMENT,APARTMENT,FOR_SALE,2,100.0,1,0,0,19.0,,4.0,0,AS_NEW,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20232038
20232026,Auderghem,1160,565000.0,HOUSE,HOUSE,FOR_SALE,2,110.0,1,0,0,,23.0,2.0,0,,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20232026
20226959,Uccle,1180,1950000.0,HOUSE,HOUSE,FOR_SALE,5,310.0,1,0,1,20.0,200.0,3.0,0,AS_NEW,0,9.0,3.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20226959
20243029,Haaltert,9450,571911.0,HOUSE,HOUSE,FOR_SALE,3,162.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/20243029
20243028,Zwijnaarde,9052,785963.0,HOUSE,HOUSE,FOR_SALE,3,216.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/zwijnaarde/9052/20243028
20243027,Londerzeel,1840,625562.0,HOUSE,HOUSE,FOR_SALE,3,199.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/20243027
20243025,Afsnee,9051,919034.0,HOUSE,HOUSE,FOR_SALE,3,242.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/afsnee/9051/20243025
20243024,Affligem,1790,839268.0,HOUSE,HOUSE,FOR_SALE,3,213.0,1,0,0,,,,0,GOOD,0,16.0,2.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/20243024
20243023,Waasmunster,9250,643986.0,HOUSE,HOUSE,FOR_SALE,3,209.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/waasmunster/9250/20243023
20243022,Sint-Amandsberg,9040,873508.0,HOUSE,HOUSE,FOR_SALE,3,206.0,1,0,0,,,,0,GOOD,0,14.0,2.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20243022
20243021,Kruisem,9770,924836.0,HOUSE,HOUSE,FOR_SALE,3,170.0,1,0,0,,,,0,GOOD,0,11.0,0.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9770/20243021
20243020,Koksijde,8670,761290.0,HOUSE,HOUSE,FOR_SALE,3,172.0,1,0,0,,,,0,GOOD,0,15.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/koksijde/8670/20243020
20243019,Oostduinkerke,8670,758198.0,HOUSE,HOUSE,FOR_SALE,3,207.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/oostduinkerke/8670/20243019
20243018,Maldegem,9990,767363.0,HOUSE,HOUSE,FOR_SALE,3,188.0,1,0,0,,,,0,GOOD,0,14.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20243018
20243017,Aarsele,8700,625944.0,HOUSE,HOUSE,FOR_SALE,4,186.0,1,0,0,,,,0,GOOD,0,15.0,2.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/aarsele/8700/20243017
20243016,Gentbrugge,9050,541458.0,HOUSE,HOUSE,FOR_SALE,3,130.0,1,0,0,,,,0,GOOD,0,13.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20243016
20243015,Aarsele,8700,745438.0,HOUSE,HOUSE,FOR_SALE,3,196.0,1,0,0,,,,0,GOOD,0,12.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/aarsele/8700/20243015
20243010,Kortemark,8610,604750.0,HOUSE,HOUSE,FOR_SALE,3,184.0,1,0,0,,,,0,GOOD,0,15.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/kortemark/8610/20243010
20243014,Koolskamp,8851,753947.0,HOUSE,HOUSE,FOR_SALE,4,244.0,1,0,0,,,,0,GOOD,0,15.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/koolskamp/8851/20243014
20243011,Roesbrugge-Haringe,8972,565374.0,HOUSE,HOUSE,FOR_SALE,3,213.0,1,0,0,,,,0,GOOD,0,16.0,2.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/roesbrugge-haringe/8972/20243011
20243012,Maarkedal,9680,815831.0,HOUSE,HOUSE,FOR_SALE,4,244.0,1,0,0,,,,0,GOOD,0,15.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/maarkedal/9680/20243012
