Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PriceType,PropertyType,PropertySubtype,TypeSale,BedroomCount,LivingArea,KitchenType,Furnished,Open_fire,SwimmingPool,Terrace_Area,Garden_Area,FacadeCount,FloorCount,ConstructionYear,StateBuilding,LandWidth,LandSurface,EPCScore,LifeAnnuitySale,ScrapedURL
20242248,Flanders,East Flanders,Aalst,Aalst,9300,Doolhofstraat,195000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,119,HYPER_EQUIPPED,0,0,0,,,2,,,JUST_RENOVATED,4,80,C,0,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20242248
11428335,Flanders,Flemish Brabant,Leuven,Leuven,3000,Tervuursevest,1170000,residential_sale,HOUSE,APARTMENT_BLOCK,FOR_SALE,6,150,,1,0,0,,,2,3,,AS_NEW,0,70,A,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/11428335
20242238,Wallonie,Luxembourg,Marche-en-Famenne,Durbuy,6940,Vôye dè Marlî,235000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,189,INSTALLED,0,1,0,100,330,3,,1890,TO_BE_DONE_UP,6,742,D,0,https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/20242238
20242239,Wallonie,Namur,Namur,Andenne,5300,Chaussée de Ciney,269000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,140,,0,0,0,10,790,4,2,,GOOD,23,932,,0,https://www.immoweb.be/en/classified/house/for-sale/andenne/5300/20242239
20242237,Wallonie,Luxembourg,Marche-en-Famenne,Durbuy,6940,Voye de Marli,135000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,96,INSTALLED,0,0,0,,,,1,1900,GOOD,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/durbuy/6940/20242237
20242240,Flanders,Flemish Brabant,Leuven,Boutersem,3370,Dorpsstraat,388000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,95,HYPER_EQUIPPED,0,0,0,,31,3,2,2012,AS_NEW,3,150,A,0,https://www.immoweb.be/en/classified/house/for-sale/boutersem/3370/20242240
20242226,Flanders,East Flanders,Gent,Gent,9000,Gillis Coppinsstraat,700000,residential_sale,HOUSE,EXCEPTIONAL_PROPERTY,FOR_SALE,5,615,INSTALLED,0,0,0,30,,4,2,,TO_RENOVATE,23,300,F,0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/gent/9000/20242226
20242224,Flanders,East Flanders,Gent,Gent,9000,Voskenslaan,235000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,61,HYPER_EQUIPPED,0,0,0,,,2,5,1999,AS_NEW,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20242224
20022109,Brussels,Brussels,Brussels,Anderlecht,1070,,675000,residential_sale,HOUSE,MIXED_USE_BUILDING,FOR_SALE,3,246,HYPER_EQUIPPED,0,0,0,,,2,3,,GOOD,20,0,F,0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/20022109
20242218,Flanders,Antwerp,Mechelen,Mechelen,2800,Voetbalstraat,597500,residential_sale,HOUSE,HOUSE,FOR_SALE,4,188,HYPER_EQUIPPED,0,0,0,16,90,2,3,2024,,0,0,,0,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20242218
20242223,Flanders,Antwerp,Antwerp,Edegem,2650,Drie Eikenstraat,499000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,190,SEMI_EQUIPPED,0,0,0,,500,3,,,,20,1211,F,0,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20242223
20242228,Flanders,East Flanders,Aalst,Aalst,9300,Sint Jobstraat,279000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,90,INSTALLED,0,0,0,,,2,4,1996,GOOD,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20242228
20242219,Flanders,Antwerp,Mechelen,Mechelen,2800,Voetbalstraat,495000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,4,204,HYPER_EQUIPPED,0,0,0,19,,2,4,2024,,,,A,0,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20242219
20227678,Brussels,Brussels,Brussels,Laeken,1020,Rue Duysburgh,279000,residential_sale,APARTMENT,DUPLEX,FOR_SALE,4,245,,0,0,0,14,,2,4,1935,TO_RENOVATE,,,G,0,https://www.immoweb.be/en/classified/duplex/for-sale/laeken/1020/20227678
20227681,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Avenue Marcel Thiry,450000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,128,SEMI_EQUIPPED,0,0,0,22,,2,9,1976,GOOD,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20227681
20227679,Brussels,Brussels,Brussels,Bruxelles,1020,Square Prince Léopold,269000,residential_sale,APARTMENT,DUPLEX,FOR_SALE,4,173,,0,0,0,45,,2,3,1932,TO_RENOVATE,,,G,0,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1020/20227679
20227559,Brussels,Brussels,Brussels,Saint-Gilles,1060,Rue Crickx,225000,residential_sale,APARTMENT,DUPLEX,FOR_SALE,2,78,,0,0,0,,,3,5,1918,,,,E,0,https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/20227559
20227590,Brussels,Brussels,Brussels,Schaerbeek,1030,Avenue Maurice Maeterlinck - Maurice Maeterlincklaan,290000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,130,INSTALLED,0,0,0,5,,2,3,1935,AS_NEW,,,,0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20227590
20242559,Flanders,West Flanders,Roeselare,Izegem,8870,Stuivenbergstraat,189000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,140,,0,0,0,,,3,,1955,,0,240,F,0,https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20242559
20242561,Flanders,Antwerp,Antwerp,ANTWERPEN,2000,Rijnpoortvest,295000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,68,INSTALLED,0,0,0,,,,5,2021,GOOD,,,A,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20242561
20227587,Brussels,Brussels,Brussels,Evere,1140,Rue Stroobants - Stroobantsstraat,259000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,114,HYPER_EQUIPPED,0,0,0,,,2,,,GOOD,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20227587
20242556,Flanders,Flemish Brabant,Leuven,Erps-kwerps,3071,Balkenstraat,295000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,180,INSTALLED,0,0,0,,,4,,1880,TO_RENOVATE,0,389,D,0,https://www.immoweb.be/en/classified/house/for-sale/erps-kwerps/3071/20242556
20242557,Flanders,West Flanders,Veurne,Alveringem,8690,Vaartstraat,420000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,197,INSTALLED,0,0,0,45,,3,,2021,AS_NEW,0,365,A,0,https://www.immoweb.be/en/classified/house/for-sale/alveringem/8690/20242557
20242560,Flanders,Antwerp,Antwerp,DEURNE,2100,Isidoor Opsomerstraat,384900,residential_sale,HOUSE,HOUSE,FOR_SALE,3,134,INSTALLED,0,0,0,,65,2,,1941,GOOD,4,183,C,0,https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/20242560
20242555,Flanders,West Flanders,Tielt,Oostrozebeke,8780,Gaverstraat,475000,residential_sale,HOUSE,HOUSE,FOR_SALE,5,315,INSTALLED,0,0,0,,,4,3,1992,GOOD,0,1428,C,0,https://www.immoweb.be/en/classified/house/for-sale/oostrozebeke/8780/20242555
20234940,Wallonie,Namur,Namur,NAMUR,5000,,115000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,40,INSTALLED,0,0,0,,,2,2,,JUST_RENOVATED,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/20234940
20242548,Flanders,Antwerp,Turnhout,KASTERLEE,2460,Hulst,265000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,142,,0,0,0,,,4,,1954,TO_RENOVATE,28,746,F,0,https://www.immoweb.be/en/classified/house/for-sale/kasterlee/2460/20242548
20242527,Flanders,West Flanders,Kortrijk,Heule,8501,Guido Gezellelaan,245000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,150,,0,0,0,,,2,3,,,5,250,E,0,https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20242527
20242544,Flanders,Antwerp,Antwerp,Merksem,2170,Bredabaan,199000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,98,INSTALLED,0,0,0,,,2,,1946,JUST_RENOVATED,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20242544
20242533,Flanders,West Flanders,Kortrijk,Harelbeke,8530,,268000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,202,,0,0,0,8,80,2,3,,AS_NEW,5,173,C,0,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20242533
20242535,Flanders,East Flanders,Eeklo,ZELZATE,9060,Groenplein,150000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,55,,0,0,0,2,,,,,,,,F,0,https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20242535
20242534,Flanders,East Flanders,Oudenaarde,Mullem,9700,,490000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,150,,0,0,0,12,277,3,2,2020,AS_NEW,10,513,A,0,https://www.immoweb.be/en/classified/house/for-sale/mullem/9700/20242534
20242531,Flanders,Antwerp,Antwerp,EKEREN,2180,Jaak Van Haesendonckstraat,249000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,120,SEMI_EQUIPPED,0,0,0,,25,,3,1953,TO_RENOVATE,0,55,D,0,https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/20242531
20242524,Flanders,East Flanders,Sint-Niklaas,Lokeren,9160,Krekelstraat,278000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,,,0,0,0,,,2,,,AS_NEW,4,65,B,0,https://www.immoweb.be/en/classified/house/for-sale/lokeren/9160/20242524
20242519,Wallonie,Hainaut,Soignies,PETIT-ENGHIEN,7850,,315000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,172,INSTALLED,0,0,0,25,500,3,1,1900,GOOD,0,627,C,0,https://www.immoweb.be/en/classified/house/for-sale/petit-enghien/7850/20242519
20242532,Flanders,West Flanders,Brugge,Brugge,8000,Pannebekestraat,199000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,70,,0,0,0,,,4,,1962,AS_NEW,0,0,B,0,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20242532
20242525,Flanders,East Flanders,Gent,VOSSELARE,9850,De Pretlaan,498000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,160,INSTALLED,0,1,0,,,4,,1975,,0,1082,C,0,https://www.immoweb.be/en/classified/house/for-sale/vosselare/9850/20242525
20211101,Brussels,Brussels,Brussels,Forest,1190,Chaussée d'Alsemberg,229000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,59,INSTALLED,0,0,0,,,2,,1950,GOOD,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20211101
20242518,Flanders,West Flanders,Oostend,Wenduine,8420,Brugsesteenweg,339000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,80,,0,0,0,6,,2,4,2024,GOOD,,,,0,https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/20242518
20242515,Flanders,Antwerp,Antwerp,ANTWERPEN,2018,Durletstraat,189000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,52,INSTALLED,0,0,0,,,2,3,,GOOD,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20242515
20242523,Flanders,Flemish Brabant,Halle-Vilvoorde,Kampenhout,1910,,649000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,213,,0,0,0,,,4,,1999,GOOD,0,3796,D,0,https://www.immoweb.be/en/classified/house/for-sale/kampenhout/1910/20242523
20242517,Flanders,West Flanders,Oostend,Wenduine,8420,Brugsesteenweg,330000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,82,,0,0,0,6,,2,4,2024,GOOD,,,,0,https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/20242517
20242520,Wallonie,Hainaut,Mouscron,Mouscron,7700,,379000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,126,INSTALLED,0,0,0,17,156,3,,,AS_NEW,11,621,B,0,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/20242520
20211030,Brussels,Brussels,Brussels,Anderlecht,1070,Rue De La Procession - Processiestraat,210000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,65,USA_SEMI_EQUIPPED,0,0,0,,,2,,1936,GOOD,,,E,0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20211030
20211012,Brussels,Brussels,Brussels,Etterbeek,1040,Chaussée De Wavre,385000,residential_sale,HOUSE,HOUSE,FOR_SALE,1,127,SEMI_EQUIPPED,0,0,0,40,,2,1,1952,,0,0,,0,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/20211012
20194818,Brussels,Brussels,Brussels,Anderlecht,1070,Rue de la Petite Île,273000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,71,SEMI_EQUIPPED,0,0,0,6,,3,6,2018,GOOD,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20194818
20018127,Brussels,Brussels,Brussels,BERCHEM-SAINTE-AGATHE,1082,Avenue Edouard Bénès,239000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,INSTALLED,0,0,0,,,2,8,1985,TO_RENOVATE,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20018127
20237289,Flanders,West Flanders,Diksmuide,Houthulst,8650,Beukelstraat,695000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,184,,0,0,0,,,4,,2021,AS_NEW,0,0,A,0,https://www.immoweb.be/en/classified/house/for-sale/houthulst/8650/20237289
20210958,Brussels,Brussels,Brussels,UCCLE,1180,Rue Xavier De Bue,235000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,60,SEMI_EQUIPPED,0,0,0,,,4,5,,TO_BE_DONE_UP,,,E,0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20210958
20210860,Brussels,Brussels,Brussels,Evere,1140,Rue du Bon Pasteur,260000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,95,SEMI_EQUIPPED,0,0,0,,,,,1971,GOOD,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20210860
20018125,Brussels,Brussels,Brussels,KOEKELBERG,1081,Avenue Edouard Bénès,239000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,INSTALLED,0,0,0,,,2,8,1985,TO_RENOVATE,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20018125
20210803,Brussels,Brussels,Brussels,Koekelberg,1081,Avenue De La Basilique - Basilieklaan,255000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,,USA_HYPER_EQUIPPED,0,0,0,18,,2,7,1977,AS_NEW,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20210803
20210927,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,1080,Rue de l'Idylle,235000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,105,,0,0,0,9,,2,4,1998,AS_NEW,,,F,0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20210927
20210713,Brussels,Brussels,Brussels,Woluwe Saint Lambert,1200,Neerveld,489000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,110,HYPER_EQUIPPED,0,0,0,11,,2,7,2025,AS_NEW,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20210713
20015931,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,1080,Avenue Edouard Bénès,239000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,INSTALLED,0,0,0,,,2,8,1985,TO_RENOVATE,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20015931
20210950,Brussels,Brussels,Brussels,Schaarbeek,1030,Eugène Demolderlaan,1145000,residential_sale,HOUSE,MANSION,FOR_SALE,5,375,,0,0,0,30,215,2,3,1921,AS_NEW,0,405,D,0,https://www.immoweb.be/en/classified/mansion/for-sale/schaarbeek/1030/20210950
20210675,Brussels,Brussels,Brussels,Schaarbeek,1030,Rue Royale-Sainte-Marie - Koninklijke Sinte-Mariastraat,229000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,69,INSTALLED,0,0,0,,,2,,2002,GOOD,,,E,0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20210675
10994106,Brussels,Brussels,Brussels,SINT-LAMBRECHTS-WOLUWE,1200,Atticastraat,345000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,95,INSTALLED,0,0,0,,,,5,2001,GOOD,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/10994106
20210738,Brussels,Brussels,Brussels,Ixelles,1050,,925000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,3,185,HYPER_EQUIPPED,0,0,0,12,,2,2,,JUST_RENOVATED,,,B,0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20210738
20210712,Brussels,Brussels,Brussels,Ixelles,1050,Rue du Prince Royal,554000,residential_sale,APARTMENT,GROUND_FLOOR,FOR_SALE,1,95,HYPER_EQUIPPED,0,0,0,16,,2,5,2024,AS_NEW,,,B,0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20210712
20210669,Brussels,Brussels,Brussels,Uccle,1180,,1195000,residential_sale,HOUSE,HOUSE,FOR_SALE,0,447,INSTALLED,0,0,0,,,,,1920,,0,600,E,0,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20210669
20210753,Brussels,Brussels,Brussels,Evere,1140,Jules Bordetlaan,278000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,90,,0,0,0,16,,2,,,AS_NEW,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20210753
20210693,Brussels,Brussels,Brussels,Forest,1190,,695000,residential_sale,APARTMENT,TRIPLEX,FOR_SALE,5,240,USA_HYPER_EQUIPPED,0,1,0,30,,2,3,,GOOD,,,F,0,https://www.immoweb.be/en/classified/triplex/for-sale/forest/1190/20210693
20210651,Brussels,Brussels,Brussels,SINT-JANS-MOLENBEEK,1080,Picardstraat,599000,residential_sale,HOUSE,MIXED_USE_BUILDING,FOR_SALE,8,350,INSTALLED,0,0,0,,,2,,,GOOD,0,80,D,0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sint-jans-molenbeek/1080/20210651
20210525,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Avenue Georges Henri,527500,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,2,95,SEMI_EQUIPPED,0,0,0,7,,2,3,2024,AS_NEW,,,A,0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20210525
20210528,Brussels,Brussels,Brussels,Ixelles,1050,,1200000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,200,,0,0,0,,80,2,,,JUST_RENOVATED,0,0,,0,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20210528
20210526,Brussels,Brussels,Brussels,Forest,1190,Avenue De Monte Carlo - Monte-Carlolaan,245000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,78,USA_INSTALLED,0,0,0,10,,,,1978,GOOD,,,,0,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20210526
11404659,Brussels,Brussels,Brussels,SINT-GILLIS,1060,Chaussée de Forest,87000,residential_sale,APARTMENT,FLAT_STUDIO,FOR_SALE,0,22,,0,0,0,,,,,,TO_BE_DONE_UP,,,E,0,https://www.immoweb.be/en/classified/flat-studio/for-sale/sint-gillis/1060/11404659
20210491,Brussels,Brussels,Brussels,Anderlecht,1070,,285000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,91,HYPER_EQUIPPED,0,0,0,11,,2,5,2019,TO_BE_DONE_UP,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20210491
20192628,Brussels,Brussels,Brussels,BRUXELLES,1000,rue aux Choux,375000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,82,USA_HYPER_EQUIPPED,0,0,0,15,,2,6,2024,GOOD,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20192628
20237286,Flanders,Antwerp,Antwerp,Edegem,2650,Gemeenteplein,549000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,212,,0,0,0,15,80,2,,1939,GOOD,6,175,B,0,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20237286
20240954,Flanders,Antwerp,Mechelen,Lier,2500,De Schom,1995000,residential_sale,HOUSE,APARTMENT_BLOCK,FOR_SALE,13,523,,0,0,0,,,2,,2022,AS_NEW,0,0,A,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/lier/2500/20240954
20210490,Brussels,Brussels,Brussels,Brussels,1000,rue d'Arlon,420000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,104,HYPER_EQUIPPED,1,0,0,20,,2,7,2010,AS_NEW,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20210490
20240854,Flanders,East Flanders,Eeklo,Zelzate,9060,Victor Huylebroeckstraat,497000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,204,,0,1,0,7,,2,,1978,AS_NEW,,,A,0,https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20240854
20210522,Brussels,Brussels,Brussels,Berchem-Sainte-Agathe,1082,Avenue Josse Goffin - Josse Goffinlaan,325000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,2,125,SEMI_EQUIPPED,0,1,0,50,,2,6,1970,AS_NEW,,,F,0,https://www.immoweb.be/en/classified/penthouse/for-sale/berchem-sainte-agathe/1082/20210522
20240945,Brussels,Brussels,Brussels,Uccle,1180,,1395000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,3,150,HYPER_EQUIPPED,0,0,0,75,,,,,AS_NEW,,,A,0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/20240945
20240944,Flanders,Flemish Brabant,Halle-Vilvoorde,Gooik,1755,,488575,residential_sale,HOUSE,HOUSE,FOR_SALE,3,140,,0,0,0,,,3,,,AS_NEW,0,370,,0,https://www.immoweb.be/en/classified/house/for-sale/gooik/1755/20240944
20240936,Wallonie,Hainaut,Mouscron,Mouscron,7700,,239000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,143,HYPER_EQUIPPED,0,0,0,15,115,,2,1950,GOOD,0,0,C,0,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/20240936
20240946,Wallonie,Liège,Liège,Seraing,4100,Rue Fivé,329000,residential_sale,HOUSE,HOUSE,FOR_SALE,5,202,INSTALLED,0,0,0,,241,2,2,1934,GOOD,0,374,E,0,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20240946
20240940,Wallonie,Luxembourg,Marche-en-Famenne,Nassogne,6950,Rue du Nanfurnal,98500,residential_sale,APARTMENT,FLAT_STUDIO,FOR_SALE,1,41,,0,1,0,6,,,,,GOOD,,,C,0,https://www.immoweb.be/en/classified/flat-studio/for-sale/nassogne/6950/20240940
11441201,Flanders,Antwerp,Mechelen,Puurs-Sint-Amands,2890,Buisstraat,129000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,91,,0,0,0,,25,3,,1919,TO_BE_DONE_UP,0,100,F,0,https://www.immoweb.be/en/classified/house/for-sale/puurs-sint-amands/2890/11441201
20240938,Flanders,Antwerp,Turnhout,Oud-Turnhout,2360,Vlinderweg,995000,residential_sale,HOUSE,VILLA,FOR_SALE,4,425,,0,0,0,,,4,2,2005,AS_NEW,0,1276,B,0,https://www.immoweb.be/en/classified/villa/for-sale/oud-turnhout/2360/20240938
20160953,Wallonie,Liège,Liège,Liege,4020,Rue Auguste Ponson,130000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,80,INSTALLED,0,0,0,20,186,3,,,GOOD,1,319,E,0,https://www.immoweb.be/en/classified/house/for-sale/liege/4020/20160953
20240934,Flanders,Flemish Brabant,Leuven,Boutersem,3370,Kerkeveld,369000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,130,,0,0,0,,,4,,1987,TO_BE_DONE_UP,26,615,F,0,https://www.immoweb.be/en/classified/house/for-sale/boutersem/3370/20240934
20240935,Flanders,East Flanders,Gent,Gent,9032,Françoise Jeanne Ridderboschstraat,685000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,215,HYPER_EQUIPPED,0,0,0,,,4,3,2017,AS_NEW,0,297,A,0,https://www.immoweb.be/en/classified/house/for-sale/gent/9032/20240935
20240932,Flanders,Antwerp,Turnhout,Westerlo,2260,Gildenstraat,539000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,225,HYPER_EQUIPPED,0,0,1,40,,3,2,2014,AS_NEW,10,550,A,0,https://www.immoweb.be/en/classified/house/for-sale/westerlo/2260/20240932
20242540,Flanders,West Flanders,Kortrijk,Bissegem,8501,,695000,residential_sale,HOUSE,VILLA,FOR_SALE,4,254,,0,0,0,,,4,4,1998,AS_NEW,0,907,C,0,https://www.immoweb.be/en/classified/villa/for-sale/bissegem/8501/20242540
20240927,Brussels,Brussels,Brussels,Bruxelles,1000,Rue Saint-Christophe,225000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,50,INSTALLED,0,0,0,15,,2,3,,GOOD,,,E,0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20240927
20240926,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Rue Crocq,259000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,74,SEMI_EQUIPPED,0,0,0,3,,2,2,1957,TO_BE_DONE_UP,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20240926
20240924,Flanders,Limburg,Maaseik,Dilsen-Stokkem,3650,Burgemeester Henrylaan,270000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,168,,0,0,0,,,4,,1967,TO_BE_DONE_UP,0,649,F,0,https://www.immoweb.be/en/classified/house/for-sale/dilsen-stokkem/3650/20240924
20240925,Flanders,Limburg,Hasselt,Genk,3600,Nieuwe Kuilenweg,389000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,165,,0,0,0,,,2,,,GOOD,0,100,A,0,https://www.immoweb.be/en/classified/house/for-sale/genk/3600/20240925
20240922,Flanders,Antwerp,Antwerp,Aartselaar,2630,Leon Gilliotlaan,649000,residential_sale,APARTMENT,DUPLEX,FOR_SALE,3,175,,0,0,0,,,,2,,,,,,0,https://www.immoweb.be/en/classified/duplex/for-sale/aartselaar/2630/20240922
20240919,Flanders,Flemish Brabant,Halle-Vilvoorde,Vilvoorde,1800,Schaarbeeklei,235000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,HYPER_EQUIPPED,0,0,0,,,3,,1930,,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20240919
